Timestamp,Power (MW),Press (psig),Temp (°F),PowerSwing (MW)
2016-03-01 00:00:00,63.2688925933838,739.609956665039,1048.67818305122,0.817371368408196
2016-03-01 00:30:00,63.2759877649943,739.326677924262,1048.85161241319,0.7996215820312997
2016-03-01 01:00:00,63.3812484190199,739.430179680718,1048.42294887967,0.8975486755371023
2016-03-01 01:30:00,63.5640052880181,738.966598476834,1048.39924702962,1.3806915283203054
2016-03-01 02:00:00,63.8138847923279,738.0793230523,1048.78215020074,0.8255500793457031
2016-03-01 02:30:00,64.0552870729234,738.45254486084,1048.46994194878,1.0944938659667969
2016-03-01 03:00:00,64.4037166510688,740.484109327528,1048.55848571777,1.282161712646392
2016-03-01 03:30:00,64.6284496688843,741.533078240289,1048.80112453885,0.773262023925696
2016-03-01 04:00:00,64.8374233924018,741.961298387316,1048.8062487793,0.8598022460937074
2016-03-01 04:30:00,65.7422834311591,749.645904066298,1048.52635769314,2.6683731079100994
2016-03-01 05:00:00,65.578297229343,746.949188808865,1048.77172776964,2.1987762451171022
2016-03-01 05:30:00,88.0285004721748,935.308635016547,1042.56351298014,61.869918823242
2016-03-01 06:00:00,126.112435709635,1263.919499037,1042.58028035482,5.735595703125
2016-03-01 06:30:00,153.052235895793,1467.03937160916,1044.96466905382,36.20450592041
2016-03-01 07:00:00,156.189097679986,1497.59312160916,1044.24764804416,8.72950744629
2016-03-01 07:30:00,135.742423061795,1336.88745951335,1043.61557590061,23.40100097656301
2016-03-01 08:00:00,151.284541329278,1452.97580546061,1045.51708211263,34.19740295410199
2016-03-01 08:30:00,165.309714024862,1566.43868808322,1044.43181959364,3.7050933837890057
2016-03-01 09:00:00,156.889073952569,1506.6561569553,1044.94524258084,23.036804199219006
2016-03-01 09:30:00,152.105687315199,1465.93867492676,1045.66782240126,23.783111572265994
2016-03-01 10:00:00,162.395500886705,1546.09470879449,1044.90675367567,16.080993652343977
2016-03-01 10:30:00,157.651342078315,1509.34770975749,1045.13146124946,18.626098632812983
2016-03-01 11:00:00,165.320176832411,1569.06398152669,1044.65012790256,3.9397888183600003
2016-03-01 11:30:00,166.840530251397,1583.8210885281,1045.82619228787,2.5875091552729828
2016-03-01 12:00:00,168.699146177504,1602.41719122993,1044.84271714952,1.3016052246090055
2016-03-01 12:30:00,168.608972718981,1602.61230807834,1044.48307230632,1.4618072509769888
2016-03-01 13:00:00,168.086733525594,1599.32733025445,1044.45937181261,1.6994018554689774
2016-03-01 13:30:00,167.93644059923,1598.54433247884,1044.19048305935,1.0846099853519888
2016-03-01 14:00:00,168.141915240818,1600.6809753418,1044.25615525987,1.1832885742190058
2016-03-01 14:30:00,167.624125332303,1596.71929999457,1044.4029570855,1.3128967285159945
2016-03-01 15:00:00,167.750276794434,1597.88519090441,1045.03656202528,1.1233062744140057
2016-03-01 15:30:00,167.992312071058,1599.39252353244,1044.94260145399,1.3574981689449999
2016-03-01 16:00:00,168.124595489502,1599.71427286784,1044.95926717122,0.9083099365230112
2016-03-01 16:30:00,168.265745256212,1599.66990329319,1045.11967671712,3.938690185547017
2016-03-01 17:00:00,161.726641345554,1546.36542304145,1044.89298421224,24.145599365234006
2016-03-01 17:30:00,166.755807334052,1589.034200236,1045.50502393934,1.3778076171870168
2016-03-01 18:00:00,166.917629962497,1591.6335555013,1045.23462551541,1.5818023681640057
2016-03-01 18:30:00,158.721644253201,1529.58432054308,1043.52247117784,27.709701538085
2016-03-01 19:00:00,144.575747773912,1411.40138515896,1044.9231636556,37.396697998045994
2016-03-01 19:30:00,165.916949912177,1576.20193033854,1044.62744676378,6.54670715332
2016-03-01 20:00:00,154.08940826416,1488.25501261393,1043.71336690267,23.423797607422017
2016-03-01 20:30:00,143.733162206014,1402.88246466743,1044.4136593967,4.120300292969006
2016-03-01 21:00:00,163.477830369737,1552.13367716471,1045.40362921821,21.410903930664006
2016-03-01 21:30:00,166.290102284749,1577.92259046767,1044.79121283637,1.2227020263679833
2016-03-01 22:00:00,166.469785622491,1579.18083475749,1044.92570251465,1.6360015869140057
2016-03-01 22:30:00,160.742069897122,1532.44441894531,1044.19592427572,30.030502319335994
2016-03-01 23:00:00,93.5938718075222,985.754228651259,1046.22076165093,63.5814132690427
2016-03-01 23:30:00,69.3520622168647,787.455983818902,1049.962049764,8.524391174316392
2016-03-02 00:00:00,77.0259010018243,857.215690070258,1051.05924119737,14.707351684570312
2016-03-02 00:30:00,80.098534028795,885.162006971571,1049.45019470215,1.1736984252929972
2016-03-02 01:00:00,76.7222449451023,852.220437520345,1047.49777676053,10.699234008789006
2016-03-02 01:30:00,66.3820640436808,761.965322435167,1049.87073140462,6.214881896972699
2016-03-02 02:00:00,64.5822562577989,743.290848456489,1050.1870102946,1.0932388305664062
2016-03-02 02:30:00,64.5461397679647,742.074207017687,1050.08143337674,0.8947448730469034
2016-03-02 03:00:00,64.6251139068603,741.672069363064,1049.94632982042,0.9452896118164062
2016-03-02 03:30:00,64.6152116478814,741.597974650065,1050.08798407661,0.7410430908202983
2016-03-02 04:00:00,64.6641610760159,741.197859700521,1049.80256334093,0.8903961181641051
2016-03-02 04:30:00,64.6022423299154,741.523884412977,1049.82005445692,0.8047256469726989
2016-03-02 05:00:00,64.5590740288629,741.887954474555,1049.94073201497,0.9947204589844034
2016-03-02 05:30:00,64.5349987072415,742.077408921984,1050.02909274631,0.9167633056640909
2016-03-02 06:00:00,69.5802130720351,784.581621229384,1050.87615932888,18.115867614746094
2016-03-02 06:30:00,78.7891076490614,864.865734659831,1050.44687452528,9.255279541015597
2016-03-02 07:00:00,73.8214034483168,821.811662699381,1048.55093946669,17.765491485595696
2016-03-02 07:30:00,64.9932288402981,743.001485120985,1050.02540927463,1.8904418945312074
