Timestamp,Power (MW),Press (psig),Temp (°F),PowerSwing (MW)
2016-12-01 00:00:00,145.13708334181,1411.26187357585,1049.11011773003,13.740509033202983
2016-12-01 00:30:00,138.359601915148,1354.42793870714,1053.68230970595,10.518493652344006
2016-12-01 01:00:00,130.827150544061,1291.42351576063,1062.1109572347,6.214004516600994
2016-12-01 01:30:00,127.97005727556,1265.90643669976,1066.40360439724,1.270294189454006
2016-12-01 02:00:00,128.013014865451,1265.57138427734,1067.78084628635,1.2375946044919885
2016-12-01 02:30:00,127.889990514119,1266.61252638075,1064.68446865506,1.311492919922003
2016-12-01 03:00:00,127.888593673706,1267.16474093967,1063.31222256131,1.7656021118159941
2016-12-01 03:30:00,127.843070551554,1268.05309305827,1062.9710397678,1.739700317382983
2016-12-01 04:00:00,128.670997958713,1274.46813517253,1063.27609178331,4.538200378418011
2016-12-01 04:30:00,131.132745145162,1294.78753092448,1063.15269083659,8.901504516601008
2016-12-01 05:00:00,133.780966775682,1317.55565768772,1060.93167371962,12.236503601074006
2016-12-01 05:30:00,144.457683885362,1404.03304117839,1052.47198133681,10.875595092772983
2016-12-01 06:00:00,158.583535766602,1512.71172634549,1046.47280680339,27.54899597168
2016-12-01 06:30:00,165.596322394477,1573.7555287679,1049.25198547363,2.3073883056640057
2016-12-01 07:00:00,168.934848988851,1586.57094712999,1048.84257907444,6.47819519043
2016-12-01 07:30:00,161.355966661241,1521.80313069661,1049.35347147624,20.75680541992199
2016-12-01 08:00:00,150.274130299886,1434.68470635308,1048.36649481879,2.669387817382983
2016-12-01 08:30:00,156.408084750705,1480.42619900174,1049.11192036947,11.461502075195995
2016-12-01 09:00:00,166.77279607137,1560.30726019965,1047.98811652289,14.530990600585994
2016-12-01 09:30:00,171.053026936849,1595.16556749132,1048.59701036241,11.966690063475994
2016-12-01 10:00:00,165.089306827121,1549.34432020399,1049.00801418728,12.971099853515994
2016-12-01 10:30:00,154.753115988837,1473.363418986,1049.98391452365,5.9938049316409945
2016-12-01 11:00:00,153.315839318169,1463.10948215061,1051.66120876736,3.424392700195
2016-12-01 11:30:00,151.638838289049,1451.44294928657,1052.39190558539,4.6768951416010225
2016-12-01 12:00:00,148.885272013346,1429.9713019477,1054.90880452474,2.379913330077983
2016-12-01 12:30:00,148.435839640299,1425.30497016059,1057.7627661811,2.557907104492017
2016-12-01 13:00:00,148.926262207031,1428.58878838433,1059.31189771864,4.898208618163977
2016-12-01 13:30:00,150.456303482056,1441.32106614855,1059.14235473633,4.005294799805
2016-12-01 14:00:00,156.693518744575,1489.92936720106,1056.58461303711,16.229507446289006
2016-12-01 14:30:00,163.852035259671,1548.43326436361,1052.41738247342,6.493087768555
2016-12-01 15:00:00,168.732337502374,1587.40695726183,1053.47930548774,8.064804077147983
2016-12-01 15:30:00,172.121930914985,1615.29661838108,1055.13044623481,1.4571990966800001
2016-12-01 16:00:00,171.710825822618,1611.43047919379,1054.03526258681,3.927307128906989
2016-12-01 16:30:00,172.542914293077,1618.74635057237,1055.30771274143,1.2357940673830115
2016-12-01 17:00:00,172.366170764499,1617.27202765571,1055.35022535536,1.2156982421870168
2016-12-01 17:30:00,172.349644360012,1616.79724663628,1055.4884314643,1.0877990722659945
2016-12-01 18:00:00,172.307407624986,1615.68941175673,1054.78269721137,1.1118011474599996
2016-12-01 18:30:00,172.254252531264,1614.94217603895,1054.87924106174,1.3244018554679826
