Timestamp,Power (MW),Press (psig),Temp (°F),PowerSwing (MW)
2016-04-01 00:00:00,0.0,13.2735816221237,83.5935437032276,0.0
2016-04-01 00:30:00,0.0,13.3140993118286,83.3254450415632,0.0
2016-04-01 01:00:00,0.0,13.3897241125043,83.4269269485473,0.0
2016-04-01 01:30:00,0.0,13.4061838273758,83.3035873654133,0.0
2016-04-01 02:00:00,0.0,13.3141002655029,83.3147075406689,0.0
2016-04-01 02:30:00,0.0,13.3471462580999,83.1091061148792,0.0
2016-04-01 03:00:00,0.0,13.4001998901367,83.0833936397891,0.0
2016-04-01 03:30:00,0.0,13.3569227035883,82.9541943066449,0.0
2016-04-01 04:00:00,0.0,13.3386999686474,82.8741125924174,0.0
2016-04-01 04:30:00,0.0,13.3272008895874,82.7490173690669,0.0
2016-04-01 05:00:00,0.0,13.2940237570286,82.6514980004247,0.0
2016-04-01 05:30:00,0.0,13.2278003692627,82.5239173242781,0.0
2016-04-01 06:00:00,0.0,11.4358237686751,70.9820928664017,0.0
2016-04-01 06:30:00,0.0,13.2978000640869,82.1571178028319,0.0
2016-04-01 07:00:00,0.0,13.3099587324286,82.1158761444474,0.0
2016-04-01 07:30:00,0.0,13.2983775283061,81.9689436856757,0.0
2016-04-01 08:00:00,0.0,13.2278003692627,81.8055644684559,0.0
2016-04-01 08:30:00,0.0,13.2687079129791,81.7273642876053,0.0
2016-04-01 09:00:00,0.0,8.99534749164581,55.1753573461787,0.0
2016-04-01 09:30:00,0.0,10.880028397807,66.3796886998876,0.0
2016-04-01 10:00:00,0.0,13.34055928339,81.2871200680161,0.0
2016-04-01 10:30:00,0.0,13.4001998901367,81.1870467734231,0.0
2016-04-01 11:00:00,0.0,13.3418940848446,81.2419629136276,0.0
2016-04-01 11:30:00,0.0,13.2278003692627,80.9420368412145,0.0
2016-04-01 12:00:00,0.0,13.3005580908966,80.7510181228256,0.0
2016-04-01 12:30:00,0.0,13.3388996124268,80.5176481993188,0.0
2016-04-01 13:00:00,0.0,13.2987415177409,80.3282262412856,0.0
2016-04-01 13:30:00,0.0,13.277623740938,80.2214754255761,0.0
2016-04-01 14:00:00,0.0,13.1728312294028,79.7917631286027,0.0
2016-04-01 14:30:00,0.0,13.3388900756836,79.9618640639581,0.0
2016-04-01 15:00:00,0.0,13.3208234346628,79.8212510777919,0.0
2016-04-01 15:30:00,0.0,13.3133587102318,79.8093222650782,0.0
2016-04-01 16:00:00,0.0,13.2978000640869,79.6764771666421,0.0
2016-04-01 16:30:00,0.0,13.3037015689373,79.6744070232391,0.0
2016-04-01 17:00:00,0.0,13.3140993118286,79.5508843897205,0.0
2016-04-01 17:30:00,0.0,13.2440267963616,79.5376846730974,0.0
2016-04-01 18:00:00,0.0,13.2125319687133,79.5770411327828,0.0
2016-04-01 18:30:00,0.0,13.3388996124268,79.5566898182933,0.0
2016-04-01 19:00:00,0.0,13.3036071479034,79.1292167510436,0.0
2016-04-01 19:30:00,0.0,13.2278003692627,78.9695255470403,0.0
2016-04-01 20:00:00,0.0,13.2278003692627,78.6466319407569,0.0
2016-04-01 20:30:00,0.0,13.2278003692627,78.6090590076701,0.0
2016-04-01 21:00:00,0.0,13.391748769846,78.4296809848616,0.0
2016-04-01 21:30:00,0.0,13.3282216754044,78.2455626138899,0.0
2016-04-01 22:00:00,0.0,13.1256008148193,77.989679630856,0.0
2016-04-01 22:30:00,0.0,13.1492725663726,77.760929568189,0.0
2016-04-01 23:00:00,0.0,13.1665000915527,77.2862373095534,0.0
2016-04-01 23:30:00,0.0,13.1665000915527,76.8896535932922,0.0
2016-04-02 00:00:00,0.0,13.1732447618951,76.5088933534876,0.0
2016-04-02 00:30:00,0.0,13.198299407959,76.2700257644484,0.0
2016-04-02 01:00:00,0.0,13.2270641262998,75.8518782625876,0.0
2016-04-02 01:30:00,0.0,13.2526998519897,75.490564589386,0.0
2016-04-02 02:00:00,0.0,13.2317877447605,75.102242965889,0.0
2016-04-02 02:30:00,0.0,13.2185452951543,74.7112478590436,0.0
2016-04-02 03:00:00,0.0,13.1665010452271,74.1567182393392,0.0
2016-04-02 03:30:00,0.0,13.1473725300794,73.7971657389662,0.0
2016-04-02 04:00:00,0.0,13.1256008148193,73.4992832624563,0.0
2016-04-02 04:30:00,0.0,13.1256000667853,73.2038329135301,0.0
2016-04-02 05:00:00,0.0,13.1299602693685,72.7935718549177,0.0
2016-04-02 05:30:00,0.0,13.1664991378784,72.4563262710444,0.0
2016-04-02 06:00:00,0.0,13.1856330497297,72.1413273859787,0.0
2016-04-02 06:30:00,0.0,179.356747772405,337.842576918144,0.0
2016-04-02 07:00:00,0.0,1013.53484238442,696.173459729716,0.0
2016-04-02 07:30:00,0.0,1275.04526633843,714.529778015103,0.0
2016-04-02 08:00:00,0.0,1205.48068202386,714.673723357578,0.0
2016-04-02 08:30:00,0.0,1250.20422890781,875.374049920247,0.0
2016-04-02 09:00:00,5.38466933514657,1261.38288551439,946.57280636183,9.85011959075928
2016-04-02 09:30:00,18.5372741155014,1185.20930595296,988.950742413635,199.98725526034826
2016-04-02 10:00:00,11.1613401578541,863.014679136997,960.556746975979,199.98589999973774
2016-04-02 10:30:00,15.0348362661111,1204.79676475691,1002.01464678528,200.000015258789
2016-04-02 11:00:00,46.6105806338925,756.666497115377,1037.03151275787,51.4953956604004
2016-04-02 11:30:00,68.2990433353975,840.995456898126,1039.41622196065,4.166694641113196
2016-04-02 12:00:00,72.6235715179782,846.108510077244,1041.0238308806,5.478996276855497
2016-04-02 12:30:00,70.8539599116008,856.597688019172,1039.68347189128,5.193092346191392
2016-04-02 13:00:00,75.273958212365,869.898361623027,1038.81325784437,9.3192977905274
2016-04-02 13:30:00,82.8535729916255,866.474957339681,1041.18071569668,4.533699035644503
2016-04-02 14:00:00,81.6026836560186,858.889578454759,1040.29505707608,1.9245986938475994
2016-04-02 14:30:00,80.6413075200526,859.949952238566,1039.97471437018,1.0583877563475994
2016-04-02 15:00:00,80.6638843752967,859.832953019443,1039.80528437236,0.6665878295898011
2016-04-02 15:30:00,81.0212676355701,862.169438835246,1040.02400118293,1.100196838378892
2016-04-02 16:00:00,80.3048105047396,862.27362190311,1039.94417697232,1.7270965576171022
2016-04-02 16:30:00,80.5103932189602,862.752400525818,1039.87376337063,2.0345916748047017
2016-04-02 17:00:00,80.6359735310406,862.90368530131,1039.61314407267,0.9822921752929972
2016-04-02 17:30:00,80.5360829424837,863.407915687595,1039.78221623027,0.7836990356446023
2016-04-02 18:00:00,79.9364887361201,863.978815700955,1039.47255528076,80.78669679164885
2016-04-02 18:30:00,80.5243457597648,863.422232535163,1039.01462275954,1.127586364746108
2016-04-02 19:00:00,80.3916655551021,862.776046199171,1038.98866285441,1.1862945556639914
2016-04-02 19:30:00,80.1540477407286,861.462446615668,1039.14012877713,0.925392150878892
2016-04-02 20:00:00,79.9214686744224,859.081497978143,1038.87719979194,0.9481964111327983
2016-04-02 20:30:00,83.6832138384925,858.114724176805,1039.07529193888,29.718994140624503
2016-04-02 21:00:00,112.441485658192,1131.69602231066,1027.45798113169,28.721984863280994
2016-04-02 21:30:00,157.916951483112,1506.01531932129,1042.82538126851,43.544998168945
2016-04-02 22:00:00,161.215956414074,1524.9470725373,1044.86529939114,7.609008789062017
2016-04-02 22:30:00,161.413727857836,1520.67323313287,1044.57381169956,0.925979614257983
2016-04-02 23:00:00,159.743772533858,1509.00988482856,1044.41979054416,6.723999023437983
2016-04-02 23:30:00,142.115532881961,1374.20894881063,1044.43652668037,31.653991699218977
2016-04-03 00:00:00,108.908568855871,1095.58886229886,1044.76419053691,62.75418090820311
2016-04-03 00:30:00,33.8638952615042,652.779935376821,1011.98302879232,199.99439251422876
2016-04-03 01:00:00,0.0056227445602417,90.3071967665672,971.263460728624,0.0
2016-04-03 01:30:00,0.0013996791746219,101.71446349177,955.655374187453,0.0056227445602417
2016-04-03 02:00:00,0.0,103.324353132968,938.403341175198,0.0
2016-04-03 02:30:00,0.0,106.194804398664,916.428688078206,0.0
2016-04-03 03:00:00,0.0,110.231714184909,892.529245650126,0.0
2016-04-03 03:30:00,0.0,110.027000427246,869.222733214755,0.0
2016-04-03 04:00:00,0.0,105.148225740848,845.139998723246,0.0
2016-04-03 04:30:00,0.0,99.0764083862305,821.072275239529,0.0
2016-04-03 05:00:00,0.0,92.5413691514333,797.663108085565,0.0
2016-04-03 05:30:00,0.0,86.5884094238281,775.01294103363,0.0
2016-04-03 06:00:00,0.0,370.889117862579,729.106479755317,0.0
2016-04-03 06:30:00,0.0,552.735030868836,687.354775564745,0.0
2016-04-03 07:00:00,0.0,1197.16638185883,835.609186786058,0.0
2016-04-03 07:30:00,0.0,152.209012015507,864.902533686863,0.0
2016-04-03 08:00:00,0.0,17.4644778009711,851.845270300802,0.0
2016-04-03 08:30:00,0.0,15.9675998687744,839.171371663377,0.0
2016-04-03 09:00:00,0.0,15.8635799768114,827.489661193,0.0
2016-04-03 09:30:00,0.0,15.6663999557495,815.941345506388,0.0
2016-04-03 10:00:00,0.0,15.4095964978218,804.453613076545,0.0
2016-04-03 10:30:00,0.0,15.2785997390747,792.981068929782,0.0
2016-04-03 11:00:00,0.0,14.9574943895446,781.55476961714,0.0
2016-04-03 11:30:00,0.0,14.8504531088087,770.334115142178,0.0
2016-04-03 12:00:00,0.0,14.6073999404907,758.454545846015,0.0
2016-04-03 12:30:00,0.0,14.4910938644727,747.088510501675,0.0
2016-04-03 13:00:00,0.0,14.4174013137817,735.173077119073,0.0
2016-04-03 13:30:00,0.0,14.1773909580188,723.408886182387,0.0
2016-04-03 14:00:00,0.0,14.1209203933054,711.750774963548,0.0
2016-04-03 14:30:00,0.0,14.0039005279541,700.191216171773,0.0
2016-04-03 15:00:00,0.0,29.4193930650531,683.605456510688,0.0
2016-04-03 15:30:00,0.0,282.672578623948,590.811862278951,0.0
2016-04-03 16:00:00,0.0,1134.98336789659,866.489133060642,0.0
2016-04-03 16:30:00,0.0,195.48139384722,903.526246518284,0.0
2016-04-03 17:00:00,0.0,109.647710000356,887.099676310866,0.0
2016-04-03 17:30:00,0.0,105.060997009277,863.585303753154,0.0
2016-04-03 18:00:00,0.0,99.8465280685425,844.041116280043,0.0
2016-04-03 18:30:00,0.0,92.7300033569336,824.544372663845,0.0
2016-04-03 19:00:00,0.0,85.6116602920024,805.988844028422,0.0
2016-04-03 19:30:00,0.0,84.0253067016602,787.768115198941,0.0
2016-04-03 20:00:00,0.0,74.7692386667252,770.099784894647,0.0
2016-04-03 20:30:00,0.0,73.9396057128906,752.821566241557,0.0
2016-04-03 21:00:00,0.0,63.1150361930572,736.078577481011,0.0
2016-04-03 21:30:00,0.0,62.2157020568848,719.395333252428,0.0
2016-04-03 22:00:00,0.0,49.9303500441488,703.409432177768,0.0
2016-04-03 22:30:00,0.0,49.0671005249023,689.879549844903,0.0
2016-04-03 23:00:00,0.0,39.7108455686527,676.765865212809,0.0
2016-04-03 23:30:00,0.0,39.1135025024414,664.78338073232,0.0
2016-04-04 00:00:00,0.0,32.4685679132165,650.209439122382,0.0
2016-04-04 00:30:00,0.0,31.4046314264287,637.358730210504,0.0
